location,timestamp,parameter,units,value
NewDelhi-8118,2025-04-02T00:30:00.000-04:00,pm25,µg/m³,133.0
NewDelhi-8118,2025-04-02T01:30:00.000-04:00,pm25,µg/m³,110.0
NewDelhi-8118,2025-04-02T12:30:00.000-04:00,pm25,µg/m³,111.0
NewDelhi-8118,2025-04-02T23:30:00.000-04:00,pm25,µg/m³,103.0
NewDelhi-8118,2025-04-03T21:30:00.000-04:00,pm25,µg/m³,107.0
NewDelhi-8118,2025-04-03T22:30:00.000-04:00,pm25,µg/m³,128.0
NewDelhi-8118,2025-04-04T21:30:00.000-04:00,pm25,µg/m³,143.0
NewDelhi-8118,2025-04-04T22:30:00.000-04:00,pm25,µg/m³,158.0
NewDelhi-8118,2025-04-05T19:30:00.000-04:00,pm25,µg/m³,174.0
NewDelhi-8118,2025-04-05T20:30:00.000-04:00,pm25,µg/m³,150.0
NewDelhi-8118,2025-04-05T21:30:00.000-04:00,pm25,µg/m³,109.0
NewDelhi-8118,2025-04-06T22:30:00.000-04:00,pm25,µg/m³,152.0
NewDelhi-8118,2025-04-06T21:30:00.000-04:00,pm25,µg/m³,104.0
NewDelhi-8118,2025-04-07T22:30:00.000-04:00,pm25,µg/m³,120.0
NewDelhi-8118,2025-04-07T19:30:00.000-04:00,pm25,µg/m³,101.0
NewDelhi-8118,2025-04-08T21:30:00.000-04:00,pm25,µg/m³,103.0
NewDelhi-8118,2025-04-08T22:30:00.000-04:00,pm25,µg/m³,110.0
NewDelhi-8118,2025-04-14T22:30:00.000-04:00,pm25,µg/m³,107.0
NewDelhi-8118,2025-04-18T00:30:00.000-04:00,pm25,µg/m³,291.0
NewDelhi-8118,2025-01-13T01:30:00.000-05:00,pm25,µg/m³,97.0
NewDelhi-8118,2025-01-21T05:30:00.000-05:00,pm25,µg/m³,82.0
NewDelhi-8118,2025-01-21T06:30:00.000-05:00,pm25,µg/m³,87.0
NewDelhi-8118,2025-02-28T21:30:00.000-05:00,pm25,µg/m³,51.0
NewDelhi-8118,2025-02-28T22:30:00.000-05:00,pm25,µg/m³,69.0
NewDelhi-8118,2025-02-28T23:30:00.000-05:00,pm25,µg/m³,68.0
NewDelhi-8118,2025-03-01T06:30:00.000-05:00,pm25,µg/m³,61.0
NewDelhi-8118,2025-03-01T09:30:00.000-05:00,pm25,µg/m³,44.0
NewDelhi-8118,2025-03-01T10:30:00.000-05:00,pm25,µg/m³,54.0
NewDelhi-8118,2025-03-01T11:30:00.000-05:00,pm25,µg/m³,62.0
NewDelhi-8118,2025-03-01T12:30:00.000-05:00,pm25,µg/m³,74.0
NewDelhi-8118,2025-03-01T20:30:00.000-05:00,pm25,µg/m³,50.0
NewDelhi-8118,2025-03-01T21:30:00.000-05:00,pm25,µg/m³,45.0
NewDelhi-8118,2025-03-01T22:30:00.000-05:00,pm25,µg/m³,57.0
NewDelhi-8118,2025-03-01T23:30:00.000-05:00,pm25,µg/m³,61.0
NewDelhi-8118,2025-03-02T06:30:00.000-05:00,pm25,µg/m³,20.0
NewDelhi-8118,2025-03-02T07:30:00.000-05:00,pm25,µg/m³,19.0
NewDelhi-8118,2025-03-02T08:30:00.000-05:00,pm25,µg/m³,27.0
NewDelhi-8118,2025-03-02T09:30:00.000-05:00,pm25,µg/m³,31.0
NewDelhi-8118,2025-03-02T10:30:00.000-05:00,pm25,µg/m³,39.0
NewDelhi-8118,2025-03-02T11:30:00.000-05:00,pm25,µg/m³,49.0
NewDelhi-8118,2025-03-02T21:30:00.000-05:00,pm25,µg/m³,65.0
NewDelhi-8118,2025-03-02T17:30:00.000-05:00,pm25,µg/m³,67.0
NewDelhi-8118,2025-03-02T18:30:00.000-05:00,pm25,µg/m³,60.0
NewDelhi-8118,2025-03-02T19:30:00.000-05:00,pm25,µg/m³,49.0
NewDelhi-8118,2025-03-02T20:30:00.000-05:00,pm25,µg/m³,55.0
NewDelhi-8118,2025-03-03T06:30:00.000-05:00,pm25,µg/m³,37.0
NewDelhi-8118,2025-03-03T07:30:00.000-05:00,pm25,µg/m³,33.0
NewDelhi-8118,2025-03-03T08:30:00.000-05:00,pm25,µg/m³,48.0
NewDelhi-8118,2025-03-03T21:30:00.000-05:00,pm25,µg/m³,68.0
NewDelhi-8118,2025-03-03T17:30:00.000-05:00,pm25,µg/m³,47.0
NewDelhi-8118,2025-03-03T18:30:00.000-05:00,pm25,µg/m³,50.0
NewDelhi-8118,2025-03-03T19:30:00.000-05:00,pm25,µg/m³,59.0
NewDelhi-8118,2025-03-03T20:30:00.000-05:00,pm25,µg/m³,64.0
NewDelhi-8118,2025-03-04T04:30:00.000-05:00,pm25,µg/m³,42.0
NewDelhi-8118,2025-03-04T05:30:00.000-05:00,pm25,µg/m³,33.0
NewDelhi-8118,2025-03-04T06:30:00.000-05:00,pm25,µg/m³,33.0
NewDelhi-8118,2025-03-04T07:30:00.000-05:00,pm25,µg/m³,34.0
NewDelhi-8118,2025-03-04T08:30:00.000-05:00,pm25,µg/m³,32.0
NewDelhi-8118,2025-03-04T21:30:00.000-05:00,pm25,µg/m³,48.0
NewDelhi-8118,2025-03-04T15:30:00.000-05:00,pm25,µg/m³,35.0
NewDelhi-8118,2025-03-04T16:30:00.000-05:00,pm25,µg/m³,35.0
NewDelhi-8118,2025-03-04T17:30:00.000-05:00,pm25,µg/m³,39.0
NewDelhi-8118,2025-03-04T18:30:00.000-05:00,pm25,µg/m³,30.0
NewDelhi-8118,2025-03-05T01:30:00.000-05:00,pm25,µg/m³,34.0
NewDelhi-8118,2025-03-05T02:30:00.000-05:00,pm25,µg/m³,30.0
NewDelhi-8118,2025-03-05T03:30:00.000-05:00,pm25,µg/m³,15.0
NewDelhi-8118,2025-03-05T04:30:00.000-05:00,pm25,µg/m³,20.0
NewDelhi-8118,2025-03-05T05:30:00.000-05:00,pm25,µg/m³,17.0
NewDelhi-8118,2025-03-05T06:30:00.000-05:00,pm25,µg/m³,16.0
NewDelhi-8118,2025-03-05T11:30:00.000-05:00,pm25,µg/m³,33.0
NewDelhi-8118,2025-03-05T12:30:00.000-05:00,pm25,µg/m³,33.0
NewDelhi-8118,2025-03-05T13:30:00.000-05:00,pm25,µg/m³,41.0
NewDelhi-8118,2025-03-05T14:30:00.000-05:00,pm25,µg/m³,50.0
NewDelhi-8118,2025-03-05T15:30:00.000-05:00,pm25,µg/m³,47.0
NewDelhi-8118,2025-03-05T22:30:00.000-05:00,pm25,µg/m³,68.0
NewDelhi-8118,2025-03-05T23:30:00.000-05:00,pm25,µg/m³,56.0
NewDelhi-8118,2025-03-06T00:30:00.000-05:00,pm25,µg/m³,51.0
NewDelhi-8118,2025-03-06T01:30:00.000-05:00,pm25,µg/m³,40.0
NewDelhi-8118,2025-03-06T07:30:00.000-05:00,pm25,µg/m³,10.0
NewDelhi-8118,2025-03-06T12:30:00.000-05:00,pm25,µg/m³,76.0
NewDelhi-8118,2025-03-06T06:30:00.000-05:00,pm25,µg/m³,17.0
NewDelhi-8118,2025-03-06T10:30:00.000-05:00,pm25,µg/m³,57.0
NewDelhi-8118,2025-03-07T00:30:00.000-05:00,pm25,µg/m³,62.0
NewDelhi-8118,2025-03-08T01:30:00.000-05:00,pm25,µg/m³,48.0
NewDelhi-8118,2025-03-08T02:30:00.000-05:00,pm25,µg/m³,27.0
NewDelhi-8118,2025-03-08T03:30:00.000-05:00,pm25,µg/m³,24.0
NewDelhi-8118,2025-03-08T16:30:00.000-05:00,pm25,µg/m³,88.0
NewDelhi-8118,2025-03-08T17:30:00.000-05:00,pm25,µg/m³,86.0
NewDelhi-8118,2025-03-09T03:30:00.000-04:00,pm25,µg/m³,61.0
NewDelhi-8118,2025-03-09T04:30:00.000-04:00,pm25,µg/m³,51.0
NewDelhi-8118,2025-03-09T05:30:00.000-04:00,pm25,µg/m³,45.0
NewDelhi-8118,2025-03-09T07:30:00.000-04:00,pm25,µg/m³,41.0
NewDelhi-8118,2025-03-09T08:30:00.000-04:00,pm25,µg/m³,48.0
NewDelhi-8118,2025-03-09T06:30:00.000-04:00,pm25,µg/m³,40.0
NewDelhi-8118,2025-03-09T15:30:00.000-04:00,pm25,µg/m³,88.0
NewDelhi-8118,2025-03-10T02:30:00.000-04:00,pm25,µg/m³,80.0
NewDelhi-8118,2025-03-10T03:30:00.000-04:00,pm25,µg/m³,74.0
NewDelhi-8118,2025-03-10T04:30:00.000-04:00,pm25,µg/m³,57.0
NewDelhi-8118,2025-03-11T03:30:00.000-04:00,pm25,µg/m³,61.0
NewDelhi-8118,2025-03-11T04:30:00.000-04:00,pm25,µg/m³,59.0
NewDelhi-8118,2025-03-11T05:30:00.000-04:00,pm25,µg/m³,48.0
NewDelhi-8118,2025-03-11T06:30:00.000-04:00,pm25,µg/m³,66.0
NewDelhi-8118,2025-03-11T02:30:00.000-04:00,pm25,µg/m³,88.0
NewDelhi-8118,2025-03-12T00:30:00.000-04:00,pm25,µg/m³,99.0
NewDelhi-8118,2025-03-12T01:30:00.000-04:00,pm25,µg/m³,65.0
NewDelhi-8118,2025-03-12T02:30:00.000-04:00,pm25,µg/m³,82.0
NewDelhi-8118,2025-03-12T03:30:00.000-04:00,pm25,µg/m³,66.0
NewDelhi-8118,2025-03-12T04:30:00.000-04:00,pm25,µg/m³,45.0
NewDelhi-8118,2025-03-12T12:30:00.000-04:00,pm25,µg/m³,70.0
NewDelhi-8118,2025-03-12T13:30:00.000-04:00,pm25,µg/m³,81.0
NewDelhi-8118,2025-03-12T14:30:00.000-04:00,pm25,µg/m³,71.0
NewDelhi-8118,2025-03-13T02:30:00.000-04:00,pm25,µg/m³,88.0
NewDelhi-8118,2025-03-13T03:30:00.000-04:00,pm25,µg/m³,70.0
NewDelhi-8118,2025-03-13T09:30:00.000-04:00,pm25,µg/m³,75.0
NewDelhi-8118,2025-03-13T07:30:00.000-04:00,pm25,µg/m³,45.0
NewDelhi-8118,2025-03-13T14:30:00.000-04:00,pm25,µg/m³,61.0
NewDelhi-8118,2025-03-14T01:30:00.000-04:00,pm25,µg/m³,70.0
NewDelhi-8118,2025-03-14T02:30:00.000-04:00,pm25,µg/m³,46.0
NewDelhi-8118,2025-03-14T14:30:00.000-04:00,pm25,µg/m³,40.0
NewDelhi-8118,2025-03-14T15:30:00.000-04:00,pm25,µg/m³,52.0
NewDelhi-8118,2025-03-14T22:30:00.000-04:00,pm25,µg/m³,18.0
NewDelhi-8118,2025-03-14T23:30:00.000-04:00,pm25,µg/m³,19.0
NewDelhi-8118,2025-03-15T00:30:00.000-04:00,pm25,µg/m³,23.0
NewDelhi-8118,2025-03-15T01:30:00.000-04:00,pm25,µg/m³,22.0
NewDelhi-8118,2025-03-15T02:30:00.000-04:00,pm25,µg/m³,24.0
NewDelhi-8118,2025-03-15T03:30:00.000-04:00,pm25,µg/m³,27.0
NewDelhi-8118,2025-03-15T04:30:00.000-04:00,pm25,µg/m³,24.0
NewDelhi-8118,2025-03-15T07:30:00.000-04:00,pm25,µg/m³,27.0
NewDelhi-8118,2025-03-15T08:30:00.000-04:00,pm25,µg/m³,28.0
NewDelhi-8118,2025-03-15T09:30:00.000-04:00,pm25,µg/m³,47.0
NewDelhi-8118,2025-03-15T10:30:00.000-04:00,pm25,µg/m³,51.0
NewDelhi-8118,2025-03-15T11:30:00.000-04:00,pm25,µg/m³,27.0
NewDelhi-8118,2025-03-15T12:30:00.000-04:00,pm25,µg/m³,28.0
NewDelhi-8118,2025-03-15T14:30:00.000-04:00,pm25,µg/m³,26.0
NewDelhi-8118,2025-03-15T18:30:00.000-04:00,pm25,µg/m³,51.0
NewDelhi-8118,2025-03-15T19:30:00.000-04:00,pm25,µg/m³,56.0
NewDelhi-8118,2025-03-15T20:30:00.000-04:00,pm25,µg/m³,67.0
NewDelhi-8118,2025-03-15T21:30:00.000-04:00,pm25,µg/m³,69.0
NewDelhi-8118,2025-03-15T22:30:00.000-04:00,pm25,µg/m³,86.0
NewDelhi-8118,2025-03-16T06:30:00.000-04:00,pm25,µg/m³,20.0
NewDelhi-8118,2025-03-16T07:30:00.000-04:00,pm25,µg/m³,17.0
NewDelhi-8118,2025-03-16T08:30:00.000-04:00,pm25,µg/m³,17.0
NewDelhi-8118,2025-03-16T09:30:00.000-04:00,pm25,µg/m³,18.0
NewDelhi-8118,2025-03-16T18:30:00.000-04:00,pm25,µg/m³,57.0
NewDelhi-8118,2025-03-16T19:30:00.000-04:00,pm25,µg/m³,54.0
NewDelhi-8118,2025-03-16T20:30:00.000-04:00,pm25,µg/m³,93.0
NewDelhi-8118,2025-03-17T03:30:00.000-04:00,pm25,µg/m³,40.0
NewDelhi-8118,2025-03-17T04:30:00.000-04:00,pm25,µg/m³,38.0
NewDelhi-8118,2025-03-17T05:30:00.000-04:00,pm25,µg/m³,35.0
NewDelhi-8118,2025-03-17T06:30:00.000-04:00,pm25,µg/m³,31.0
NewDelhi-8118,2025-03-17T07:30:00.000-04:00,pm25,µg/m³,27.0
NewDelhi-8118,2025-03-17T08:30:00.000-04:00,pm25,µg/m³,33.0
NewDelhi-8118,2025-03-17T09:30:00.000-04:00,pm25,µg/m³,32.0
NewDelhi-8118,2025-03-17T12:30:00.000-04:00,pm25,µg/m³,45.0
NewDelhi-8118,2025-03-17T13:30:00.000-04:00,pm25,µg/m³,56.0
NewDelhi-8118,2025-03-17T14:30:00.000-04:00,pm25,µg/m³,63.0
NewDelhi-8118,2025-03-17T15:30:00.000-04:00,pm25,µg/m³,56.0
NewDelhi-8118,2025-03-17T16:30:00.000-04:00,pm25,µg/m³,55.0
NewDelhi-8118,2025-03-17T17:30:00.000-04:00,pm25,µg/m³,73.0
NewDelhi-8118,2025-03-17T23:30:00.000-04:00,pm25,µg/m³,96.0
NewDelhi-8118,2025-03-18T00:30:00.000-04:00,pm25,µg/m³,71.0
NewDelhi-8118,2025-03-18T01:30:00.000-04:00,pm25,µg/m³,59.0
NewDelhi-8118,2025-03-18T02:30:00.000-04:00,pm25,µg/m³,53.0
NewDelhi-8118,2025-03-18T04:30:00.000-04:00,pm25,µg/m³,26.0
NewDelhi-8118,2025-03-18T05:30:00.000-04:00,pm25,µg/m³,18.0
NewDelhi-8118,2025-03-18T06:30:00.000-04:00,pm25,µg/m³,22.0
NewDelhi-8118,2025-03-18T07:30:00.000-04:00,pm25,µg/m³,23.0
NewDelhi-8118,2025-03-18T08:30:00.000-04:00,pm25,µg/m³,20.0
NewDelhi-8118,2025-03-18T09:30:00.000-04:00,pm25,µg/m³,23.0
NewDelhi-8118,2025-03-18T10:30:00.000-04:00,pm25,µg/m³,26.0
NewDelhi-8118,2025-03-18T11:30:00.000-04:00,pm25,µg/m³,53.0
NewDelhi-8118,2025-03-18T14:30:00.000-04:00,pm25,µg/m³,72.0
NewDelhi-8118,2025-03-18T15:30:00.000-04:00,pm25,µg/m³,83.0
NewDelhi-8118,2025-03-19T01:30:00.000-04:00,pm25,µg/m³,48.0
NewDelhi-8118,2025-03-19T02:30:00.000-04:00,pm25,µg/m³,85.0
NewDelhi-8118,2025-03-19T03:30:00.000-04:00,pm25,µg/m³,59.0
NewDelhi-8118,2025-03-19T04:30:00.000-04:00,pm25,µg/m³,33.0
NewDelhi-8118,2025-03-19T14:30:00.000-04:00,pm25,µg/m³,58.0
NewDelhi-8118,2025-03-19T15:30:00.000-04:00,pm25,µg/m³,57.0
NewDelhi-8118,2025-03-20T02:30:00.000-04:00,pm25,µg/m³,46.0
NewDelhi-8118,2025-03-20T03:30:00.000-04:00,pm25,µg/m³,36.0
NewDelhi-8118,2025-03-20T04:30:00.000-04:00,pm25,µg/m³,26.0
NewDelhi-8118,2025-03-20T13:30:00.000-04:00,pm25,µg/m³,63.0
NewDelhi-8118,2025-03-20T14:30:00.000-04:00,pm25,µg/m³,70.0
NewDelhi-8118,2025-03-20T15:30:00.000-04:00,pm25,µg/m³,53.0
NewDelhi-8118,2025-03-20T16:30:00.000-04:00,pm25,µg/m³,68.0
NewDelhi-8118,2025-03-21T03:30:00.000-04:00,pm25,µg/m³,28.0
NewDelhi-8118,2025-03-21T05:30:00.000-04:00,pm25,µg/m³,15.0
NewDelhi-8118,2025-03-21T06:30:00.000-04:00,pm25,µg/m³,17.0
NewDelhi-8118,2025-03-21T01:30:00.000-04:00,pm25,µg/m³,79.0
NewDelhi-8118,2025-03-21T04:30:00.000-04:00,pm25,µg/m³,20.0
NewDelhi-8118,2025-03-21T15:30:00.000-04:00,pm25,µg/m³,60.0
NewDelhi-8118,2025-03-21T23:30:00.000-04:00,pm25,µg/m³,80.0
NewDelhi-8118,2025-03-22T00:30:00.000-04:00,pm25,µg/m³,73.0
NewDelhi-8118,2025-03-22T01:30:00.000-04:00,pm25,µg/m³,53.0
NewDelhi-8118,2025-03-22T02:30:00.000-04:00,pm25,µg/m³,53.0
NewDelhi-8118,2025-03-22T07:30:00.000-04:00,pm25,µg/m³,23.0
NewDelhi-8118,2025-03-22T09:30:00.000-04:00,pm25,µg/m³,33.0
NewDelhi-8118,2025-03-22T10:30:00.000-04:00,pm25,µg/m³,42.0
NewDelhi-8118,2025-03-22T11:30:00.000-04:00,pm25,µg/m³,60.0
NewDelhi-8118,2025-03-22T12:30:00.000-04:00,pm25,µg/m³,75.0
NewDelhi-8118,2025-03-22T13:30:00.000-04:00,pm25,µg/m³,82.0
NewDelhi-8118,2025-03-22T14:30:00.000-04:00,pm25,µg/m³,73.0
NewDelhi-8118,2025-03-22T21:30:00.000-04:00,pm25,µg/m³,95.0
NewDelhi-8118,2025-03-22T22:30:00.000-04:00,pm25,µg/m³,95.0
NewDelhi-8118,2025-03-22T23:30:00.000-04:00,pm25,µg/m³,96.0
NewDelhi-8118,2025-03-23T07:30:00.000-04:00,pm25,µg/m³,34.0
NewDelhi-8118,2025-03-23T10:30:00.000-04:00,pm25,µg/m³,49.0
NewDelhi-8118,2025-03-23T11:30:00.000-04:00,pm25,µg/m³,62.0
NewDelhi-8118,2025-03-23T12:30:00.000-04:00,pm25,µg/m³,73.0
NewDelhi-8118,2025-03-23T20:30:00.000-04:00,pm25,µg/m³,93.0
NewDelhi-8118,2025-03-24T01:30:00.000-04:00,pm25,µg/m³,37.0
NewDelhi-8118,2025-03-24T08:30:00.000-04:00,pm25,µg/m³,36.0
NewDelhi-8118,2025-03-24T09:30:00.000-04:00,pm25,µg/m³,39.0
NewDelhi-8118,2025-03-24T10:30:00.000-04:00,pm25,µg/m³,60.0
NewDelhi-8118,2025-03-25T07:30:00.000-04:00,pm25,µg/m³,30.0
NewDelhi-8118,2025-03-25T08:30:00.000-04:00,pm25,µg/m³,35.0
NewDelhi-8118,2025-03-25T09:30:00.000-04:00,pm25,µg/m³,43.0
NewDelhi-8118,2025-03-25T10:30:00.000-04:00,pm25,µg/m³,52.0
NewDelhi-8118,2025-03-26T05:30:00.000-04:00,pm25,µg/m³,29.0
NewDelhi-8118,2025-03-26T06:30:00.000-04:00,pm25,µg/m³,21.0
NewDelhi-8118,2025-03-26T07:30:00.000-04:00,pm25,µg/m³,20.0
NewDelhi-8118,2025-03-26T08:30:00.000-04:00,pm25,µg/m³,25.0
NewDelhi-8118,2025-03-26T09:30:00.000-04:00,pm25,µg/m³,44.0
NewDelhi-8118,2025-03-27T01:30:00.000-04:00,pm25,µg/m³,59.0
NewDelhi-8118,2025-03-27T07:30:00.000-04:00,pm25,µg/m³,27.0
NewDelhi-8118,2025-03-27T08:30:00.000-04:00,pm25,µg/m³,34.0
NewDelhi-8118,2025-03-27T10:30:00.000-04:00,pm25,µg/m³,44.0
NewDelhi-8118,2025-03-27T11:30:00.000-04:00,pm25,µg/m³,59.0
NewDelhi-8118,2025-03-28T01:30:00.000-04:00,pm25,µg/m³,62.0
NewDelhi-8118,2025-03-28T07:30:00.000-04:00,pm25,µg/m³,27.0
NewDelhi-8118,2025-03-28T08:30:00.000-04:00,pm25,µg/m³,27.0
NewDelhi-8118,2025-03-28T09:30:00.000-04:00,pm25,µg/m³,32.0
NewDelhi-8118,2025-03-28T10:30:00.000-04:00,pm25,µg/m³,36.0
NewDelhi-8118,2025-03-28T11:30:00.000-04:00,pm25,µg/m³,36.0
NewDelhi-8118,2025-03-28T22:30:00.000-04:00,pm25,µg/m³,61.0
NewDelhi-8118,2025-03-28T16:30:00.000-04:00,pm25,µg/m³,41.0
NewDelhi-8118,2025-03-28T17:30:00.000-04:00,pm25,µg/m³,46.0
NewDelhi-8118,2025-03-28T18:30:00.000-04:00,pm25,µg/m³,49.0
NewDelhi-8118,2025-03-29T03:30:00.000-04:00,pm25,µg/m³,27.0
NewDelhi-8118,2025-03-29T04:30:00.000-04:00,pm25,µg/m³,25.0
NewDelhi-8118,2025-03-29T05:30:00.000-04:00,pm25,µg/m³,25.0
NewDelhi-8118,2025-03-29T06:30:00.000-04:00,pm25,µg/m³,17.0
NewDelhi-8118,2025-03-29T07:30:00.000-04:00,pm25,µg/m³,13.0
NewDelhi-8118,2025-03-29T12:30:00.000-04:00,pm25,µg/m³,36.0
NewDelhi-8118,2025-03-29T15:30:00.000-04:00,pm25,µg/m³,58.0
NewDelhi-8118,2025-03-29T16:30:00.000-04:00,pm25,µg/m³,57.0
NewDelhi-8118,2025-03-29T17:30:00.000-04:00,pm25,µg/m³,62.0
NewDelhi-8118,2025-03-30T00:30:00.000-04:00,pm25,µg/m³,53.0
NewDelhi-8118,2025-03-30T02:30:00.000-04:00,pm25,µg/m³,19.0
NewDelhi-8118,2025-03-30T03:30:00.000-04:00,pm25,µg/m³,18.0
NewDelhi-8118,2025-03-30T04:30:00.000-04:00,pm25,µg/m³,13.0
NewDelhi-8118,2025-03-30T05:30:00.000-04:00,pm25,µg/m³,17.0
NewDelhi-8118,2025-03-30T06:30:00.000-04:00,pm25,µg/m³,15.0
NewDelhi-8118,2025-03-30T10:30:00.000-04:00,pm25,µg/m³,22.0
NewDelhi-8118,2025-03-30T01:30:00.000-04:00,pm25,µg/m³,22.0
NewDelhi-8118,2025-03-30T08:30:00.000-04:00,pm25,µg/m³,17.0
NewDelhi-8118,2025-03-30T14:30:00.000-04:00,pm25,µg/m³,70.0
NewDelhi-8118,2025-03-31T01:30:00.000-04:00,pm25,µg/m³,83.0
NewDelhi-8118,2025-03-31T03:30:00.000-04:00,pm25,µg/m³,35.0
NewDelhi-8118,2025-03-31T04:30:00.000-04:00,pm25,µg/m³,21.0
NewDelhi-8118,2025-03-31T09:30:00.000-04:00,pm25,µg/m³,13.0
NewDelhi-8118,2025-03-31T13:30:00.000-04:00,pm25,µg/m³,44.0
NewDelhi-8118,2025-03-31T14:30:00.000-04:00,pm25,µg/m³,74.0
NewDelhi-8118,2025-04-01T01:30:00.000-04:00,pm25,µg/m³,98.0
NewDelhi-8118,2025-04-01T07:30:00.000-04:00,pm25,µg/m³,18.0
NewDelhi-8118,2025-04-01T11:30:00.000-04:00,pm25,µg/m³,69.0
NewDelhi-8118,2025-04-01T12:30:00.000-04:00,pm25,µg/m³,65.0
NewDelhi-8118,2025-04-01T13:30:00.000-04:00,pm25,µg/m³,98.0
NewDelhi-8118,2025-04-02T07:30:00.000-04:00,pm25,µg/m³,28.0
NewDelhi-8118,2025-04-02T09:30:00.000-04:00,pm25,µg/m³,42.0
NewDelhi-8118,2025-04-02T10:30:00.000-04:00,pm25,µg/m³,49.0
NewDelhi-8118,2025-04-02T11:30:00.000-04:00,pm25,µg/m³,55.0
NewDelhi-8118,2025-04-02T13:30:00.000-04:00,pm25,µg/m³,69.0
NewDelhi-8118,2025-04-02T19:30:00.000-04:00,pm25,µg/m³,74.0
NewDelhi-8118,2025-04-02T20:30:00.000-04:00,pm25,µg/m³,74.0
NewDelhi-8118,2025-04-02T21:30:00.000-04:00,pm25,µg/m³,88.0
NewDelhi-8118,2025-04-02T22:30:00.000-04:00,pm25,µg/m³,92.0
NewDelhi-8118,2025-04-03T07:30:00.000-04:00,pm25,µg/m³,22.0
NewDelhi-8118,2025-04-03T08:30:00.000-04:00,pm25,µg/m³,30.0
NewDelhi-8118,2025-04-03T09:30:00.000-04:00,pm25,µg/m³,30.0
NewDelhi-8118,2025-04-03T10:30:00.000-04:00,pm25,µg/m³,59.0
NewDelhi-8118,2025-04-03T19:30:00.000-04:00,pm25,µg/m³,94.0
NewDelhi-8118,2025-04-03T20:30:00.000-04:00,pm25,µg/m³,97.0
NewDelhi-8118,2025-04-04T07:30:00.000-04:00,pm25,µg/m³,24.0
NewDelhi-8118,2025-04-04T08:30:00.000-04:00,pm25,µg/m³,29.0
NewDelhi-8118,2025-04-04T09:30:00.000-04:00,pm25,µg/m³,31.0
NewDelhi-8118,2025-04-04T10:30:00.000-04:00,pm25,µg/m³,44.0
NewDelhi-8118,2025-04-04T20:30:00.000-04:00,pm25,µg/m³,81.0
NewDelhi-8118,2025-04-05T07:30:00.000-04:00,pm25,µg/m³,25.0
NewDelhi-8118,2025-04-05T08:30:00.000-04:00,pm25,µg/m³,25.0
NewDelhi-8118,2025-04-05T09:30:00.000-04:00,pm25,µg/m³,28.0
NewDelhi-8118,2025-04-05T10:30:00.000-04:00,pm25,µg/m³,33.0
NewDelhi-8118,2025-04-05T11:30:00.000-04:00,pm25,µg/m³,56.0
NewDelhi-8118,2025-04-05T22:30:00.000-04:00,pm25,µg/m³,96.0
NewDelhi-8118,2025-04-06T07:30:00.000-04:00,pm25,µg/m³,26.0
NewDelhi-8118,2025-04-06T08:30:00.000-04:00,pm25,µg/m³,22.0
NewDelhi-8118,2025-04-06T09:30:00.000-04:00,pm25,µg/m³,28.0
NewDelhi-8118,2025-04-06T10:30:00.000-04:00,pm25,µg/m³,53.0
NewDelhi-8118,2025-04-06T19:30:00.000-04:00,pm25,µg/m³,91.0
NewDelhi-8118,2025-04-06T20:30:00.000-04:00,pm25,µg/m³,97.0
NewDelhi-8118,2025-04-07T07:30:00.000-04:00,pm25,µg/m³,48.0
NewDelhi-8118,2025-04-07T08:30:00.000-04:00,pm25,µg/m³,46.0
NewDelhi-8118,2025-04-07T09:30:00.000-04:00,pm25,µg/m³,50.0
NewDelhi-8118,2025-04-07T10:30:00.000-04:00,pm25,µg/m³,63.0
NewDelhi-8118,2025-04-07T20:30:00.000-04:00,pm25,µg/m³,99.0
NewDelhi-8118,2025-04-07T21:30:00.000-04:00,pm25,µg/m³,98.0
NewDelhi-8118,2025-04-08T07:30:00.000-04:00,pm25,µg/m³,56.0
NewDelhi-8118,2025-04-08T08:30:00.000-04:00,pm25,µg/m³,60.0
NewDelhi-8118,2025-04-08T09:30:00.000-04:00,pm25,µg/m³,80.0
NewDelhi-8118,2025-04-08T10:30:00.000-04:00,pm25,µg/m³,89.0
NewDelhi-8118,2025-04-08T19:30:00.000-04:00,pm25,µg/m³,96.0
NewDelhi-8118,2025-04-08T20:30:00.000-04:00,pm25,µg/m³,94.0
NewDelhi-8118,2025-04-09T07:30:00.000-04:00,pm25,µg/m³,71.0
NewDelhi-8118,2025-04-09T08:30:00.000-04:00,pm25,µg/m³,70.0
NewDelhi-8118,2025-04-09T09:30:00.000-04:00,pm25,µg/m³,83.0
NewDelhi-8118,2025-04-09T10:30:00.000-04:00,pm25,µg/m³,96.0
NewDelhi-8118,2025-04-10T07:30:00.000-04:00,pm25,µg/m³,56.0
NewDelhi-8118,2025-04-10T12:30:00.000-04:00,pm25,µg/m³,42.0
NewDelhi-8118,2025-04-10T13:30:00.000-04:00,pm25,µg/m³,33.0
NewDelhi-8118,2025-04-10T14:30:00.000-04:00,pm25,µg/m³,35.0
NewDelhi-8118,2025-04-11T00:30:00.000-04:00,pm25,µg/m³,64.0
NewDelhi-8118,2025-04-11T01:30:00.000-04:00,pm25,µg/m³,64.0
NewDelhi-8118,2025-04-11T02:30:00.000-04:00,pm25,µg/m³,59.0
NewDelhi-8118,2025-04-12T02:30:00.000-04:00,pm25,µg/m³,67.0
